"2.0.0"
"ExecType","Date","SerialNo","Brand","PnP","Destination","IP","Host","Storage","FileName","FileID","TotalItem","NumOfOkItem","ResultCode","ResultName","Identifier"
"EXPORT"
"2022-04-05T14:26:54-07:00"
"C768R611024"
"RICOH"
"MP C2004ex"
"1"
"192.168.0.210"
"SLO-Ricoh"
"PC"
"20220405142654C768R611024.csv"
"20220405142654C768R611024"
"4075    "
"4075    "
"0  "
"SUCCESS                         "
"ModuleID","PrefID","Item","NgCode","NgName"
"11","80400029","Program 10 name","0","SUCCEEDED"
"11","80400030","Program 10 icon","0","SUCCEEDED"
"11","80400031","Program 10 data","0","SUCCEEDED"
"11","80400032","Program 11 name","0","SUCCEEDED"
"11","80400033","Program 11 icon","0","SUCCEEDED"
"11","80400034","Program 11 data","0","SUCCEEDED"
"11","80400035","Program 12 name","0","SUCCEEDED"
"11","80400036","Program 12 icon","0","SUCCEEDED"
"11","80400037","Program 12 data","0","SUCCEEDED"
"11","80400038","Program 13 name","0","SUCCEEDED"
"11","80400039","Program 13 icon","0","SUCCEEDED"
"11","80400040","Program 13 data","0","SUCCEEDED"
"11","80400041","Program 14 name","0","SUCCEEDED"
"11","80400042","Program 14 icon","0","SUCCEEDED"
"11","80400043","Program 14 data","0","SUCCEEDED"
"11","80400044","Program 15 name","0","SUCCEEDED"
"11","80400045","Program 15 icon","0","SUCCEEDED"
"11","80400046","Program 15 data","0","SUCCEEDED"
"11","80400047","Program 16 name","0","SUCCEEDED"
"11","80400048","Program 16 icon","0","SUCCEEDED"
"11","80400049","Program 16 data","0","SUCCEEDED"
"11","80400050","Program 17 name","0","SUCCEEDED"
"11","80400051","Program 17 icon","0","SUCCEEDED"
"11","80400052","Program 17 data","0","SUCCEEDED"
"11","80400053","Program 18 name","0","SUCCEEDED"
"11","80400054","Program 18 icon","0","SUCCEEDED"
"11","80400055","Program 18 data","0","SUCCEEDED"
"11","80400056","Program 19 name","0","SUCCEEDED"
"11","80400057","Program 19 icon","0","SUCCEEDED"
"11","80400058","Program 19 data","0","SUCCEEDED"
"11","80400059","Program 20 name","0","SUCCEEDED"
"11","80400060","Program 20 icon","0","SUCCEEDED"
"11","80400061","Program 20 data","0","SUCCEEDED"
"11","80400062","Program 21 name","0","SUCCEEDED"
"11","80400063","Program 21 icon","0","SUCCEEDED"
"11","80400064","Program 21 data","0","SUCCEEDED"
"11","80400065","Program 22 name","0","SUCCEEDED"
"11","80400066","Program 22 icon","0","SUCCEEDED"
"11","80400067","Program 22 data","0","SUCCEEDED"
"11","80400068","Program 23 name","0","SUCCEEDED"
"11","80400069","Program 23 icon","0","SUCCEEDED"
"11","80400070","Program 23 data","0","SUCCEEDED"
"11","80400071","Program 24 name","0","SUCCEEDED"
"11","80400072","Program 24 icon","0","SUCCEEDED"
"11","80400073","Program 24 data","0","SUCCEEDED"
"11","80400074","Program 25 name","0","SUCCEEDED"
"11","80400075","Program 25 icon","0","SUCCEEDED"
"11","80400076","Program 25 data","0","SUCCEEDED"
"11","80400077","Program 26 name","0","SUCCEEDED"
"11","80400078","Program 26 icon","0","SUCCEEDED"
"11","80400079","Program 26 data","0","SUCCEEDED"
"11","80400080","Program 27 name","0","SUCCEEDED"
"11","80400081","Program 27 icon","0","SUCCEEDED"
"11","80400082","Program 27 data","0","SUCCEEDED"
"11","80400083","Program 28 name","0","SUCCEEDED"
"11","80400084","Program 28 icon","0","SUCCEEDED"
"11","80400085","Program 28 data","0","SUCCEEDED"
"11","80400086","Program 29 name","0","SUCCEEDED"
"11","80400087","Program 29 icon","0","SUCCEEDED"
"11","80400088","Program 29 data","0","SUCCEEDED"
"11","80400089","Program 30 name","0","SUCCEEDED"
"11","80400090","Program 30 icon","0","SUCCEEDED"
"11","80400091","Program 30 data","0","SUCCEEDED"
"11","80400092","Program 31 name","0","SUCCEEDED"
"11","80400093","Program 31 icon","0","SUCCEEDED"
"11","80400094","Program 31 data","0","SUCCEEDED"
"11","80400095","Program 32 name","0","SUCCEEDED"
"11","80400096","Program 32 icon","0","SUCCEEDED"
"11","80400097","Program 32 data","0","SUCCEEDED"
"11","80400098","Program 33 name","0","SUCCEEDED"
"11","80400099","Program 33 icon","0","SUCCEEDED"
"11","80400100","Program 33 data","0","SUCCEEDED"
"11","80400101","Program 34 name","0","SUCCEEDED"
"11","80400102","Program 34 icon","0","SUCCEEDED"
"11","80400103","Program 34 data","0","SUCCEEDED"
"11","80400104","Program 35 name","0","SUCCEEDED"
"11","80400105","Program 35 icon","0","SUCCEEDED"
"11","80400106","Program 35 data","0","SUCCEEDED"
"11","80400107","Program 36 name","0","SUCCEEDED"
"11","80400108","Program 36 icon","0","SUCCEEDED"
"11","80400109","Program 36 data","0","SUCCEEDED"
"11","80400110","Program 37 name","0","SUCCEEDED"
"11","80400111","Program 37 icon","0","SUCCEEDED"
"11","80400112","Program 37 data","0","SUCCEEDED"
"11","80400113","Program 38 name","0","SUCCEEDED"
"11","80400114","Program 38 icon","0","SUCCEEDED"
"11","80400115","Program 38 data","0","SUCCEEDED"
"11","80400116","Program 39 name","0","SUCCEEDED"
"11","80400117","Program 39 icon","0","SUCCEEDED"
"11","80400118","Program 39 data","0","SUCCEEDED"
"11","80400119","Program 40 name","0","SUCCEEDED"
"11","80400120","Program 40 icon","0","SUCCEEDED"
"11","80400121","Program 40 data","0","SUCCEEDED"
"11","80400122","Program 41 name","0","SUCCEEDED"
"11","80400123","Program 41 icon","0","SUCCEEDED"
"11","80400124","Program 41 data","0","SUCCEEDED"
"11","80400125","Program 42 name","0","SUCCEEDED"
"11","80400126","Program 42 icon","0","SUCCEEDED"
"11","80400127","Program 42 data","0","SUCCEEDED"
"11","80400128","Program 43 name","0","SUCCEEDED"
"11","80400129","Program 43 icon","0","SUCCEEDED"
"11","80400130","Program 43 data","0","SUCCEEDED"
"11","80400131","Program 44 name","0","SUCCEEDED"
"11","80400132","Program 44 icon","0","SUCCEEDED"
"11","80400133","Program 44 data","0","SUCCEEDED"
"11","80400134","Program 45 name","0","SUCCEEDED"
"11","80400135","Program 45 icon","0","SUCCEEDED"
"11","80400136","Program 45 data","0","SUCCEEDED"
"11","80400137","Program 46 name","0","SUCCEEDED"
"11","80400138","Program 46 icon","0","SUCCEEDED"
"11","80400139","Program 46 data","0","SUCCEEDED"
"11","80400140","Program 47 name","0","SUCCEEDED"
"11","80400141","Program 47 icon","0","SUCCEEDED"
"11","80400142","Program 47 data","0","SUCCEEDED"
"11","80400143","Program 48 name","0","SUCCEEDED"
"11","80400144","Program 48 icon","0","SUCCEEDED"
"11","80400145","Program 48 data","0","SUCCEEDED"
"11","80400146","Program 49 name","0","SUCCEEDED"
"11","80400147","Program 49 icon","0","SUCCEEDED"
"11","80400148","Program 49 data","0","SUCCEEDED"
"11","80400149","Program 50 name","0","SUCCEEDED"
"11","80400150","Program 50 icon","0","SUCCEEDED"
"11","80400151","Program 50 data","0","SUCCEEDED"
"11","80400152","Program 51 name","0","SUCCEEDED"
"11","80400153","Program 51 icon","0","SUCCEEDED"
"11","80400154","Program 51 data","0","SUCCEEDED"
"11","80400155","Program 52 name","0","SUCCEEDED"
"11","80400156","Program 52 icon","0","SUCCEEDED"
"11","80400157","Program 52 data","0","SUCCEEDED"
"11","80400158","Program 53 name","0","SUCCEEDED"
"11","80400159","Program 53 icon","0","SUCCEEDED"
"11","80400160","Program 53 data","0","SUCCEEDED"
"11","80400161","Program 54 name","0","SUCCEEDED"
"11","80400162","Program 54 icon","0","SUCCEEDED"
"11","80400163","Program 54 data","0","SUCCEEDED"
"11","80400164","Program 55 name","0","SUCCEEDED"
"11","80400165","Program 55 icon","0","SUCCEEDED"
"11","80400166","Program 55 data","0","SUCCEEDED"
"11","80400167","Program 56 name","0","SUCCEEDED"
"11","80400168","Program 56 icon","0","SUCCEEDED"
"11","80400169","Program 56 data","0","SUCCEEDED"
"11","80400170","Program 57 name","0","SUCCEEDED"
"11","80400171","Program 57 icon","0","SUCCEEDED"
"11","80400172","Program 57 data","0","SUCCEEDED"
"11","80400173","Program 58 name","0","SUCCEEDED"
"11","80400174","Program 58 icon","0","SUCCEEDED"
"11","80400175","Program 58 data","0","SUCCEEDED"
"11","80400176","Program 59 name","0","SUCCEEDED"
"11","80400177","Program 59 icon","0","SUCCEEDED"
"11","80400178","Program 59 data","0","SUCCEEDED"
"11","80400179","Program 60 name","0","SUCCEEDED"
"11","80400180","Program 60 icon","0","SUCCEEDED"
"11","80400181","Program 60 data","0","SUCCEEDED"
"11","80400182","Program 61 name","0","SUCCEEDED"
"11","80400183","Program 61 icon","0","SUCCEEDED"
"11","80400184","Program 61 data","0","SUCCEEDED"
"11","80400185","Program 62 name","0","SUCCEEDED"
"11","80400186","Program 62 icon","0","SUCCEEDED"
"11","80400187","Program 62 data","0","SUCCEEDED"
"11","80400188","Program 63 name","0","SUCCEEDED"
"11","80400189","Program 63 icon","0","SUCCEEDED"
"11","80400190","Program 63 data","0","SUCCEEDED"
"11","80400191","Program 64 name","0","SUCCEEDED"
"11","80400192","Program 64 icon","0","SUCCEEDED"
"11","80400193","Program 64 data","0","SUCCEEDED"
"11","80400194","Program 65 name","0","SUCCEEDED"
"11","80400195","Program 65 icon","0","SUCCEEDED"
"11","80400196","Program 65 data","0","SUCCEEDED"
"11","80400197","Program 66 name","0","SUCCEEDED"
"11","80400198","Program 66 icon","0","SUCCEEDED"
"11","80400199","Program 66 data","0","SUCCEEDED"
"11","80400200","Program 67 name","0","SUCCEEDED"
"11","80400201","Program 67 icon","0","SUCCEEDED"
"11","80400202","Program 67 data","0","SUCCEEDED"
"11","80400203","Program 68 name","0","SUCCEEDED"
"11","80400204","Program 68 icon","0","SUCCEEDED"
"11","80400205","Program 68 data","0","SUCCEEDED"
"11","80400206","Program 69 name","0","SUCCEEDED"
"11","80400207","Program 69 icon","0","SUCCEEDED"
"11","80400208","Program 69 data","0","SUCCEEDED"
"11","80400209","Program 70 name","0","SUCCEEDED"
"11","80400210","Program 70 icon","0","SUCCEEDED"
"11","80400211","Program 70 data","0","SUCCEEDED"
"11","80400212","Program 71 name","0","SUCCEEDED"
"11","80400213","Program 71 icon","0","SUCCEEDED"
"11","80400214","Program 71 data","0","SUCCEEDED"
"11","80400215","Program 72 name","0","SUCCEEDED"
"11","80400216","Program 72 icon","0","SUCCEEDED"
"11","80400217","Program 72 data","0","SUCCEEDED"
"11","80400218","Program 73 name","0","SUCCEEDED"
"11","80400219","Program 73 icon","0","SUCCEEDED"
"11","80400220","Program 73 data","0","SUCCEEDED"
"11","80400221","Program 74 name","0","SUCCEEDED"
"11","80400222","Program 74 icon","0","SUCCEEDED"
"11","80400223","Program 74 data","0","SUCCEEDED"
"11","80400224","Program 75 name","0","SUCCEEDED"
"11","80400225","Program 75 icon","0","SUCCEEDED"
"11","80400226","Program 75 data","0","SUCCEEDED"
"11","80400227","Program 76 name","0","SUCCEEDED"
"11","80400228","Program 76 icon","0","SUCCEEDED"
"11","80400229","Program 76 data","0","SUCCEEDED"
"11","80400230","Program 77 name","0","SUCCEEDED"
"11","80400231","Program 77 icon","0","SUCCEEDED"
"11","80400232","Program 77 data","0","SUCCEEDED"
"11","80400233","Program 78 name","0","SUCCEEDED"
"11","80400234","Program 78 icon","0","SUCCEEDED"
"11","80400235","Program 78 data","0","SUCCEEDED"
"11","80400236","Program 79 name","0","SUCCEEDED"
"11","80400237","Program 79 icon","0","SUCCEEDED"
"11","80400238","Program 79 data","0","SUCCEEDED"
"11","80400239","Program 80 name","0","SUCCEEDED"
"11","80400240","Program 80 icon","0","SUCCEEDED"
"11","80400241","Program 80 data","0","SUCCEEDED"
"11","80400242","Program 81 name","0","SUCCEEDED"
"11","80400243","Program 81 icon","0","SUCCEEDED"
"11","80400244","Program 81 data","0","SUCCEEDED"
"11","80400245","Program 82 name","0","SUCCEEDED"
"11","80400246","Program 82 icon","0","SUCCEEDED"
"11","80400247","Program 82 data","0","SUCCEEDED"
"11","80400248","Program 83 name","0","SUCCEEDED"
"11","80400249","Program 83 icon","0","SUCCEEDED"
"11","80400250","Program 83 data","0","SUCCEEDED"
"11","80400251","Program 84 name","0","SUCCEEDED"
"11","80400252","Program 84 icon","0","SUCCEEDED"
"11","80400253","Program 84 data","0","SUCCEEDED"
"11","80400254","Program 85 name","0","SUCCEEDED"
"11","80400255","Program 85 icon","0","SUCCEEDED"
"11","80400256","Program 85 data","0","SUCCEEDED"
"11","80400257","Program 86 name","0","SUCCEEDED"
"11","80400258","Program 86 icon","0","SUCCEEDED"
"11","80400259","Program 86 data","0","SUCCEEDED"
"11","80400260","Program 87 name","0","SUCCEEDED"
"11","80400261","Program 87 icon","0","SUCCEEDED"
"11","80400262","Program 87 data","0","SUCCEEDED"
"11","80400263","Program 88 name","0","SUCCEEDED"
"11","80400264","Program 88 icon","0","SUCCEEDED"
"11","80400265","Program 88 data","0","SUCCEEDED"
"11","80400266","Program 89 name","0","SUCCEEDED"
"11","80400267","Program 89 icon","0","SUCCEEDED"
"11","80400268","Program 89 data","0","SUCCEEDED"
"11","80400269","Program 90 name","0","SUCCEEDED"
"11","80400270","Program 90 icon","0","SUCCEEDED"
"11","80400271","Program 90 data","0","SUCCEEDED"
"11","80400272","Program 91 name","0","SUCCEEDED"
"11","80400273","Program 91 icon","0","SUCCEEDED"
"11","80400274","Program 91 data","0","SUCCEEDED"
"11","80400275","Program 92 name","0","SUCCEEDED"
"11","80400276","Program 92 icon","0","SUCCEEDED"
"11","80400277","Program 92 data","0","SUCCEEDED"
"11","80400278","Program 93 name","0","SUCCEEDED"
"11","80400279","Program 93 icon","0","SUCCEEDED"
"11","80400280","Program 93 data","0","SUCCEEDED"
"11","80400281","Program 94 name","0","SUCCEEDED"
"11","80400282","Program 94 icon","0","SUCCEEDED"
"11","80400283","Program 94 data","0","SUCCEEDED"
"11","80400284","Program 95 name","0","SUCCEEDED"
"11","80400285","Program 95 icon","0","SUCCEEDED"
"11","80400286","Program 95 data","0","SUCCEEDED"
"11","80400287","Program 96 name","0","SUCCEEDED"
"11","80400288","Program 96 icon","0","SUCCEEDED"
"11","80400289","Program 96 data","0","SUCCEEDED"
"11","80400290","Program 97 name","0","SUCCEEDED"
"11","80400291","Program 97 icon","0","SUCCEEDED"
"11","80400292","Program 97 data","0","SUCCEEDED"
"11","80400293","Program 98 name","0","SUCCEEDED"
"11","80400294","Program 98 icon","0","SUCCEEDED"
"11","80400295","Program 98 data","0","SUCCEEDED"
"11","80400296","Program 99 name","0","SUCCEEDED"
"11","80400297","Program 99 icon","0","SUCCEEDED"
"11","80400298","Program 99 data","0","SUCCEEDED"
"11","80400299","Program 100 name","0","SUCCEEDED"
"11","80400300","Program 100 icon","0","SUCCEEDED"
"11","80400301","Program 100 data","0","SUCCEEDED"
"11","80400302","Customize Setting","0","SUCCEEDED"
